accX,accY,accZ
-4.078,-8.471,-2.98
-3.294,-8.471,-2.51
-2.51,-8.941,-2.196
-2.196,-8.941,-1.882
-2.667,-8.941,-2.039
-2.98,-8.941,-1.569
-3.922,-8.784,-1.412
-4.392,-8.784,-1.412
-3.922,-8.784,-2.353
-3.451,-8.627,-2.98
-2.667,-8.784,-3.137
-2.353,-9.255,-3.294
-2.667,-8.941,-2.98
-2.667,-8.941,-2.98
-2.98,-8.627,-2.824
-2.98,-8.627,-2.824
-3.294,-8.471,-2.667
-4.235,-8.627,-2.51
-5.02,-9.569,-2.51
-5.333,-10.039,-2.667
-5.176,-10.51,-2.353
-5.176,-10.98,-2.51
-5.647,-11.451,-1.725
-5.49,-11.608,-1.098
-4.392,-12.235,-0.784
-4.392,-12.863,-1.098
-4.235,-13.333,-1.098
-4.392,-13.961,-1.098
-4.392,-14.118,-0.471
-4.549,-14.588,-0.471
-5.333,-14.902,-1.569
-4.863,-15.843,-3.451
-5.647,-16.314,-3.922
-5.176,-17.255,-5.02
-4.863,-19.137,-4.706
-4.706,-20.549,-3.765
-3.451,-26.196,-2.824
-3.294,-28.863,-5.647
-2.51,-31.686,-8.314
-1.255,-33.412,-7.686
-1.098,-34.824,-8
-1.412,-32.627,-7.059
-4.235,-24.157,-6.275
-3.451,-19.922,-7.059
-4.078,-18.667,-7.686
2.667,-19.765,-4.549
4.235,-17.725,-5.176
-0.784,-12.235,-6.902
-4.706,-10.98,-8.627
-3.451,-10.039,-6.902
-2.039,-7.373,-6.745
1.255,-0.157,-0.784
-4.863,1.725,2.824
-0.627,-0.784,-0.784
8.941,-3.608,-4.549
9.725,-2.667,-5.176
8.471,-1.725,-5.02
8.471,-1.882,-3.451
7.529,-1.098,-1.882
6.588,-1.725,-1.412
6.118,-2.196,-1.255
5.176,-2.98,-0.784
4.549,-3.451,-0.784
3.922,-3.922,-0.784
3.765,-4.392,-1.098
3.765,-5.333,-1.255
3.451,-5.647,-1.255
2.667,-6.275,-1.412
1.882,-7.216,-1.882
1.255,-7.373,-1.882
0.314,-8.314,-2.667
0.314,-8.627,-2.51
0,-9.725,-2.51
-0.471,-10.196,-3.451
-1.412,-11.765,-3.137
-2.353,-12.863,-3.451
-2.51,-14.118,-3.294
-3.137,-15.843,-4.078
-3.922,-17.412,-4.392
-4.706,-20.235,-4.549
-5.176,-21.804,-5.176
-8.784,-25.569,-6.745
-11.137,-27.765,-7.059
-18.353,-29.804,-8.471
-24.314,-29.176,-8.941
-26.667,-27.137,-9.255
-31.059,-22.275,-8
-34.039,-19.922,-6.118
-38.902,-15.843,2.196
-39.686,-13.02,5.02
-40,-6.745,3.451
-41.725,-4.235,2.98
-43.608,-1.098,3.765
-35.608,0.157,6.588
-32.784,-1.255,6.745
-30.275,-5.333,6.588
-29.804,-6.431,6.275
-17.882,-14.588,-4.863
9.098,-22.902,-11.451
80,-67.294,-18.667
-16.941,-20.863,16.627
-56.627,2.667,-1.412
-25.255,-20.549,1.255
-4.863,-24.157,6.902
-4.706,-4.235,-6.588
-11.137,6.588,-17.255
-14.588,-8.157,-7.529
-10.51,-12.863,-5.49
-6.275,-6.902,0.471
-4.235,-7.843,-0.784
-4.549,-9.569,0.157
